lt,2011,0.0593251761216166,0.0398591027067111
lu,2010,0.0505124450951684,0.020497803806735
mx,2010,0.221659736033267,0.175845235942867
nl,2010,0.0740564239420511,0.0740564239420511
pa,2010,NA,NA
py,2010,0.236658005196882,0.121926843893664
pe,2010,0.257768887234834,-0.0102809825083736
pl,2010,0.119480380626537,0.0884208275419652
ru,2010,NA,NA
ru,2011,0.0364364364364365,0
rs,2010,0.0388222464558342,0
sk,2010,0.0657692307692308,0.0173076923076922
si,2010,0.0272680937818552,0
za,2010,0.0801650456822871,0.0801650456822871
kr,2010,0.183825185852669,0.183825185852669
es,2010,0.0243344267297276,0.00450072469295903
ch,2009,0.0861173965127113,0.0861173965127113
ch,2010,0.100373233804319,0.100373233804319
ch,2011,0.0917784566343471,0.0917784566343471
tw,2010,0.761058372046051,0.757422742880226
uk,2010,0.0452859960552269,0.00938856015779099
us,2009,0.0664437450826121,0.0140571728297928
us,2010,0.0655689737724104,0.0148959940416024
us,2011,0.0653643977790624,0.0151109796593308
uy,2010,0.226852846401719,0.137078410311493
vn,2011,0.847005000531971,0.805936801787424
au,2008,0.107865168539326,0.0596040663456393
at,2007,0.0876117049237778,0.0283861923953039
be,2007,0.08,0.0242857142857142
br,2006,NA,NA
ca,2007,0.0473733408113666,0
cl,2006,0.0868692349430277,0.0428377645143787
co,2007,0.236023602360236,0.222694996772404
dk,2007,0.0946627455148874,0
do,2007,0.470166208298457,0.202080593088604
ee,2007,0.0801011804384486,0.0562816188870152
fi,2007,0.145530939648587,0.118124522536287
de,2006,0.0470914127423823,0.0288261772853186
de,2007,0.0456002197600952,0.026371211427525
de,2008,0.0441090555014606,0.0264849074975657
gr,2007,0.0873308733087331,0.0821033210332104
gt,2006,NA,NA
hu,2007,0.0528656126482213,0.0237154150197628
is,2007,NA,NA
ie,2006,0.0210413694721826,0.0210413694721826
ie,2007,0.0240137221269296,0.0240137221269296
ie,2008,0.0183291530001929,0.0183291530001929
il,2007,0.0584804795075328,0.0584804795075328
it,2008,0.0172997367431366,0.00764698508211115
ci,2008,0.262301587301587,0.262301587301587
jp,2008,0.0164097463948284,0
lu,2007,0.0468377877745435,0.0193172797036253
mx,2008,0.226584769919913,0.166994706121895
nl,2007,0.0597852374963722,0.0597852374963722
pa,2007,NA,NA
py,2007,0.272028262676642,0.147547797173732
pe,2007,0.274455053143578,-0.00693568726355609
pl,2007,0.134293207728951,0.105577262752235
ru,2007,NA,NA
rs,2006,0.062061403508772,-0.000219298245613953
sk,2007,0.0537614678899082,0.0130275229357798
si,2007,0.0265079794427915,0
za,2008,0.158031798245614,0.158031798245614
kr,2008,0.422262907359941,0.422262907359941
es,2007,0.0296603657599508,0.00968188105117562
ch,2006,0.074107683000605,0.074107683000605
ch,2007,0.0759811153732665,0.0759811153732665
ch,2008,0.0828811720021704,0.0828811720021704
tw,2007,0.779834494773519,0.775333914053426
uk,2007,0.043399927933699,0.00904832445850179
us,2006,0.0698358440319568,0.0131430766988619
us,2007,0.0670075917334458,0.0125869886123998
us,2008,0.0678873794053948,0.0141760189013586
uy,2007,0.23577417779225,0.151111201563009
au,2003,0.0418217433888345,0
au,2004,0.0587096206319866,0.00941818501892433
at,2004,0.0681818181818182,0.0681818181818182
be,2004,0.0673544870547012,0.0673544870547012
ca,2004,0.0475197699496764,0
cl,2003,0.0776928381729344,0.0488166331636171
co,2004,NA,NA
dk,2004,0.074548310134398,0
ee,2004,0.0395778364116095,0.0395778364116095
fi,2004,0.24053789295574,0.211951197791433
fr,2005,0.06171875,0.03681640625
de,2003,0.0466334592923394,0.0286843009275163
de,2004,0.0471931999291659,0.028156543297326
de,2005,0.0432003883180972,0.0268586683925249
gr,2004,0.0889008620689655,0.0889008620689655
hu,2005,0.0461613216715258,0.0228377065111759
is,2004,NA,NA
in,2004,0.0495259180824951,0
ie,2003,0.0293956545554136,0.0293956545554136
ie,2004,0.0396055875102712,0.0396055875102712
ie,2005,0.0344413982179576,0.0344413982179576
il,2005,0.0596301020408163,0.0596301020408163
it,2004,0.0180978532201698,0.0107338991512731
mx,2004,0.190484620491259,0.190484620491259
nl,2004,0.0690466011115861,0
no,2004,0.0164496230294723,0
py,2004,NA,NA
pe,2004,0.362783304276484,0.0565583017126449
pl,2004,0.167753150803998,0.140653132178556
ru,2004,NA,NA
sk,2004,0.0231202642315912,0.0231202642315912
si,2004,0.0370469798657718,0
es,2004,0.0235457063711911,0.0235457063711911
se,2005,0.0701991640029506,0
ch,2004,0.0492354740061162,0
tw,2005,0.132811928952562,0.132811928952562
uk,2004,0.049677258300346,0.0166541849434757
us,2003,0.0756199043409507,0.013298941010253
us,2004,0.0760657710570722,0.0125708006854423
us,2005,0.0721763520720579,0.0129972741279185
uy,2004,0.19861896476729,0.161157024793388
au,2001,0.0411140583554377,0
at,2000,NA,NA
be,2000,NA,NA
ca,1998,0.0263309629060158,0
ca,2000,0.0446323783224025,0
cl,1998,0.0735236036335668,0.0494938366557881
cl,2000,0.0778030629189987,0.0545082723414725
cn,2002,NA,NA
dk,2000,0.069276888206478,0
ee,2000,0.0285102175346078,0
fi,2000,0.214621510121846,0.190252326585436
fr,2000,0.0519165453663271,0.0240659873847647
de,1998,0.0398891966759003,0.0398891966759003
de,2000,0.0424720244150559,0.0247541539504916
de,2001,0.0420454545454545,0.0268668831168831
de,2002,0.0434125451339323,0.0263666134855991
gr,2000,NA,NA
hu,1999,0.0730253353204173,0.0496770988574268
ie,2000,NA,NA
ie,2002,0.03042071197411,0.03042071197411
il,2001,0.0558147572144462,0.0558147572144462
it,1998,0.0205680705190989,0.0142717224010074
it,2000,0.0192475940507436,0.0133733283339582
ci,2002,0.188888888888889,0.188888888888889
lu,2000,NA,NA
mx,1998,0.203159240321403,0.203159240321403
mx,2000,0.199248120300752,0.199248120300752
mx,2002,0.195724354866896,0.195724354866896
nl,1999,NA,NA
no,2000,0.086926232680548,0
py,2000,NA,NA
pl,1999,0.1345615374825,0.102583683339697
ru,2000,NA,NA
si,1999,0.0246177766260689,0
es,2000,NA,NA
se,2000,0.0671451245600718,0
ch,2000,0.0453047775947282,0
ch,2002,0.0415995705850778,0
tw,2000,0.198753713499022,0.198753713499022
uk,1999,0.0456619177205059,0.0153273571314231
us,1998,0.0646698568362183,0.0134696047734389
us,1999,0.0636466990748,0.0134467618002195
us,2000,0.0774976298460041,0.0122863658492839
us,2001,0.079000830511723,0.0130326454992653
us,2002,0.0774996807559699,0.0143659813561486
au,1995,0.0309429535122452,0
at,1994,NA,NA
at,1997,NA,NA
be,1995,NA,NA
be,1997,0.0308721934369602,0
cl,1994,0.0365367240353468,0
cl,1996,0.0345463194196693,0.00942442621001305
dk,1995,0.0698629965905259,0
fi,1995,0.216152019002375,0.191535305549557
fr,1994,0.0613600141668142,0.0378962280857092
de,1994,0.0398936170212766,0.0398936170212766
de,1995,0.0349305866547246,0.0349305866547246
gr,1995,0.0752094829348048,0.0713263846311056
hu,1994,NA,NA
ie,1994,NA,NA
ie,1995,NA,NA
ie,1996,NA,NA
it,1993,0.0170602052169613,0
it,1995,NA,NA
lu,1994,0.0182018753447325,0
lu,1997,0.0190854870775348,0
mx,1994,0.158095981271947,0.158095981271947
mx,1996,0.180529839054266,0.180529839054266
nl,1993,0.0433776749566224,0.0331598226335069
no,1995,0.0699121161252099,0
pl,1995,0.329688525102315,0.300977849979693
sk,1996,0.0274853085210578,0.0274853085210578
si,1997,0.0283275126115639,0.00698486612339932
es,1995,NA,NA
se,1995,0.060270602706027,0
tw,1995,0.30531755745954,0.30531755745954
tw,1997,0.246405371870666,0.246405371870666
uk,1994,0.0355695291488314,0.00863669078374174
uk,1995,0.0345740767985876,0.0101515374429896
us,1993,0.0673452583261795,0.0165735209096165
us,1994,0.0658927661965895,0.0155950896542035
us,1995,0.0665230868322532,0.0142305060182762
us,1996,0.0646777046769096,0.0136550654926357
us,1997,0.0637363946929371,0.0139429570191467
au,1989,0.027681660899654,0.0050519031141868
be,1988,0.0166710770044985,0
be,1992,0.0277414289453023,0
cl,1990,0.0503625014538829,0
cl,1992,0.0378324246133304,0
dk,1992,0.011709965102753,0
fi,1991,0.0230657928334327,0
fr,1989,NA,NA
de,1989,0.028448275862069,0.028448275862069
de,1991,0.0262565641410353,0.0262565641410353
hu,1991,0.0817236255572066,0.0495294700346707
il,1992,0.140253261703761,0.140253261703761
it,1989,0.0206671501087745,0.0128112158569011
it,1991,0.0142892037127503,0
lu,1991,0.0143076136944302,0.00102197240674495
mx,1989,0.1443933743821,0.1443933743821
mx,1992,0.160493827160494,0.160493827160494
nl,1990,0.0603015075376885,0.0465966194609411
no,1991,0.0545026631983154,0
pl,1992,0.478491366252651,0.478491366252651
se,1992,0.0601570009612303,0
ch,1992,0.0239644500872878,0
tw,1991,0.92241694048923,0.92241694048923
uk,1991,0.036281179138322,0.0138888888888888
us,1991,0.0607785189563456,0.0152157392552563
us,1992,0.063964727827709,0.0159911819569273
au,1985,0.0257834192780643,0.0124289303186567
be,1985,0.0169989182506568,0
dk,1987,0.0168512277323062,0
fi,1987,0.0177020989631628,0
fr,1984,NA,NA
de,1984,0.0251785043216836,0.0251785043216836
de,1987,0.0265891150810137,0.0265891150810137
ie,1987,0.00698239222829389,0.00698239222829389
il,1986,0.0502,0.0502
it,1987,0.0127071134919646,0.0127071134919646
lu,1985,0.00894632206759438,0
mx,1984,0.162196409714889,0.162196409714889
nl,1983,0.0177943306434927,0
nl,1987,0.00453460620525059,0
no,1986,0.0562814070351759,0
se,1987,0.0598111227701994,0
tw,1986,0.907143726420835,0.907143726420835
uk,1986,0.0681248258567846,0.0154639175257731
us,1986,0.0482337189742181,0.0102131896048612
au,1981,0.0163334462893934,0
fr,1978,0.00629403475810242,0
de,1981,0.0267693436010268,0.00256692335900255
il,1979,0.143108762659621,0.143108762659621
no,1979,0.0815248703668139,0.0446514307662762
ch,1982,0.0457646389994315,0
tw,1981,0.822517336124558,0.822517336124558
uk,1979,0.0700900103290542,0.0252324037184595
us,1979,0.0420767037616113,0.00984089027867197
se,1975,0.0867455850960606,0
uk,1969,0.0481084939329051,0.0481084939329051
uk,1974,0.0530246452576549,0
us,1974,0.0377342047930284,0.00906318082788671
